System.Windows.Markup.XamlParseException: 'Set property 'System.Windows.FrameworkElement.Style' threw an exception.' Line number '25' and line position '27'.
 ---> System.InvalidOperationException: 'Text' property cannot be set from a property trigger and appear in the trigger's condition at the same time.
   at System.Windows.TriggerBase.Seal()
   at System.Windows.Trigger.Seal()
   at System.Windows.TriggerCollection.Seal()
   at System.Windows.Style.Seal()
   at System.Windows.StyleHelper.UpdateStyleCache(FrameworkElement fe, FrameworkContentElement fce, Style oldStyle, Style newStyle, Style& styleCache)
   at System.Windows.FrameworkElement.OnStyleChanged(DependencyObject d, DependencyPropertyChangedEventArgs e)
   at System.Windows.FrameworkElement.OnPropertyChanged(DependencyPropertyChangedEventArgs e)
   at System.Windows.Controls.TextBox.OnPropertyChanged(DependencyPropertyChangedEventArgs e)
   at System.Windows.DependencyObject.NotifyPropertyChange(DependencyPropertyChangedEventArgs args)
   at System.Windows.DependencyObject.UpdateEffectiveValue(EntryIndex entryIndex, DependencyProperty dp, PropertyMetadata metadata, EffectiveValueEntry oldEntry, EffectiveValueEntry& newEntry, Boolean coerceWithDeferredReference, Boolean coerceWithCurrentValue, OperationType operationType)
   at System.Windows.DependencyObject.SetValueCommon(DependencyProperty dp, Object value, PropertyMetadata metadata, Boolean coerceWithDeferredReference, Boolean coerceWithCurrentValue, OperationType operationType, Boolean isInternal)
   at System.Windows.DependencyObject.SetValue(DependencyProperty dp, Object value)
   at MS.Internal.Xaml.Runtime.ClrObjectRuntime.SetValue(Object inst, XamlMember property, Object value)
   --- End of inner exception stack trace ---
   at System.Windows.Markup.XamlReader.RewrapException(Exception e, IXamlLineInfo lineInfo, Uri baseUri)
   at System.Windows.Markup.WpfXamlLoader.Load(XamlReader xamlReader, IXamlObjectWriterFactory writerFactory, Boolean skipJournaledProperties, Object rootObject, XamlObjectWriterSettings settings, Uri baseUri)
   at System.Windows.Markup.WpfXamlLoader.LoadBaml(XamlReader xamlReader, Boolean skipJournaledProperties, Object rootObject, XamlAccessLevel accessLevel, Uri baseUri)
   at System.Windows.Markup.XamlReader.LoadBaml(Stream stream, ParserContext parserContext, Object parent, Boolean closeStream)
   at System.Windows.Application.LoadComponent(Object component, Uri resourceLocator)
   at basket2.PurchaseView.InitializeComponent() in C:\Users\alexa\RiderProjects\basket2\basket2\PurchaseView.xaml:line 1
   at basket2.PurchaseView..ctor() in C:\Users\alexa\RiderProjects\basket2\basket2\PurchaseView.xaml.cs:line 15
   at basket2.MainMenu.HandlePurchase() in C:\Users\alexa\RiderProjects\basket2\basket2\MainMenu.xaml.cs:line 103
   at basket2.MainMenu.PurchaseButton_Click(Object sender, RoutedEventArgs e) in C:\Users\alexa\RiderProjects\basket2\basket2\MainMenu.xaml.cs:line 111
   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)
   at System.Windows.UIElement.RaiseEventImpl(DependencyObject sender, RoutedEventArgs args)
   at System.Windows.Controls.Primitives.ButtonBase.OnClick()
   at System.Windows.Controls.Button.OnClick()
   at System.Windows.Controls.Primitives.ButtonBase.OnMouseLeftButtonUp(MouseButtonEventArgs e)
   at System.Windows.RoutedEventArgs.InvokeHandler(Delegate handler, Object target)
   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)
   at System.Windows.UIElement.ReRaiseEventAs(DependencyObject sender, RoutedEventArgs args, RoutedEvent newEvent)
   at System.Windows.RoutedEventArgs.InvokeHandler(Delegate handler, Object target)
   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)
   at System.Windows.UIElement.RaiseEventImpl(DependencyObject sender, RoutedEventArgs args)
   at System.Windows.UIElement.RaiseTrustedEvent(RoutedEventArgs args)
   at System.Windows.Input.InputManager.ProcessStagingArea()
   at System.Windows.Interop.HwndMouseInputProvider.ReportInput(IntPtr hwnd, InputMode mode, Int32 timestamp, RawMouseActions actions, Int32 x, Int32 y, Int32 wheel)
   at System.Windows.Interop.HwndMouseInputProvider.FilterMessage(IntPtr hwnd, WindowMessage msg, IntPtr wParam, IntPtr lParam, Boolean& handled)
   at System.Windows.Interop.HwndSource.InputFilterMessage(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)
   at MS.Win32.HwndWrapper.WndProc(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)
   at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)
   at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)
   at System.Windows.Threading.Dispatcher.LegacyInvokeImpl(DispatcherPriority priority, TimeSpan timeout, Delegate method, Object args, Int32 numArgs)
   at MS.Win32.HwndSubclass.SubclassWndProc(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam)
   at MS.Win32.UnsafeNativeMethods.DispatchMessage(MSG& msg)
   at System.Windows.Threading.Dispatcher.PushFrameImpl(DispatcherFrame frame)
   at System.Windows.Application.RunDispatcher(Object ignore)
   at System.Windows.Application.RunInternal(Window window)
   at basket2.Program.Main() in C:\Users\alexa\RiderProjects\basket2\basket2\Program.cs:line 24
2025-03-30 13:55:42,891 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet;Version=3;
2025-03-30 13:55:43,020 [1] INFO  Config - Conexiune la baza de date reușită!
2025-03-30 13:55:43,393 [1] INFO  basket2.Login - Login window constructor called.
2025-03-30 13:55:43,394 [1] INFO  basket2.Login - Fereastra Login a fost deschisă la 3/30/2025 1:55:43 PM
2025-03-30 13:55:43,396 [1] INFO  basket2.Login - Service initialized successfully.
2025-03-30 13:55:52,129 [1] INFO  UserDBRepository - Decoding user
2025-03-30 13:55:54,448 [1] INFO  basket2.MainMenu - Selected game type: FINAL
2025-03-30 13:55:54,450 [1] INFO  basket2.MainMenu - Updating game table with type: FINAL
2025-03-30 13:55:54,451 [1] INFO  basket2.service.Service - Fetching games of type: FINAL
2025-03-30 13:55:54,458 [1] INFO  GameDBRepository - Decoding game
2025-03-30 13:55:54,473 [1] INFO  GameDBRepository - Decoded game: CFR vs U Cluj on 01/04/2025, price: 120, type: FINAL, seats: 200
2025-03-30 13:55:54,475 [1] INFO  basket2.service.Service - Found 1 games in the database for type: FINAL
2025-03-30 13:55:54,476 [1] INFO  basket2.service.Service - Found game: CFR vs U Cluj on 01/04/2025
2025-03-30 13:55:54,476 [1] INFO  basket2.MainMenu - Retrieved 1 games for type: FINAL
2025-03-30 13:55:54,476 [1] INFO  basket2.MainMenu - Game: CFR vs U Cluj on 01/04/2025
2025-03-30 13:57:22,359 [1] INFO  Config - Connection string găsit: Data Source=C:\\Users\\alexa\\RiderProjects\\basket2\\baskeeet;Version=3;
2025-03-30 13:57:22,535 [1] INFO  Config - Conexiune la baza de date reușită!
